product_id,year,month,type,order,start_stock,end_stock,label_sum,label_mean,label_std,label_cv,sale_count,label_month,qty_month_count,date_block_num
1001,2019,8,A1,10986.0,169.0,151.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,25884.0,35,20
1001,2019,9,A1,9820.0,151.0,63.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,23814.0,35,21
1001,2019,10,A1,10731.0,63.0,71.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,25536.0,35,22
1001,2019,11,A1,12677.0,77.0,69.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,23754.0,35,23
1001,2019,12,A1,14152.0,69.0,117.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,26250.0,35,24
1001,2020,1,A1,4469.0,117.0,198.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,9816.0,35,25
1001,2020,2,A1,2755.0,198.0,258.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,1284.0,35,26
1001,2020,3,A1,3048.0,261.0,173.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,15330.0,35,27
1001,2020,4,A1,7108.0,173.0,60.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,17856.0,35,28
1001,2020,5,A1,12472.0,63.0,78.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,22206.0,35,29
1001,2020,6,A1,13061.0,78.0,108.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,22374.0,35,30
1001,2020,7,A1,15835.0,106.0,116.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,24150.0,35,31
1001,2020,8,A1,14180.0,116.0,73.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,20952.0,35,32
1001,2020,9,A1,15034.0,73.0,53.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,19278.0,35,33
1001,2020,10,A1,14312.0,53.0,201.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,18708.0,35,34
1001,2020,11,A1,16180.0,52.0,51.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,20184.0,35,35
1001,2020,12,A1,17381.0,51.0,117.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,19500.0,35,36
1001,2021,1,A1,15182.0,117.0,165.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,0.0,35,37
1001,2021,2,A1,1128.0,165.0,151.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,0.0,35,38
1001,2021,3,A1,10756.0,151.0,129.0,132586.0,124.49389671361503,98.06157058832328,0.7876817512902138,0,0.0,35,39
1002,2018,2,A2,1129.0,142.0,261.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,1488.0,35,2
1002,2018,3,A2,3568.0,261.0,317.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,4661.0,35,3
1002,2018,4,A2,4560.0,317.0,444.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,7289.0,35,4
1002,2018,5,A2,7521.0,444.0,40.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,12210.0,35,5
1002,2018,6,A2,7687.0,40.0,103.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,10943.0,35,6
1002,2018,7,A2,8675.0,103.0,291.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,11875.0,35,7
1002,2018,8,A2,8245.0,291.0,66.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,11247.0,35,8
1002,2018,9,A2,7989.0,66.0,64.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,10764.0,35,9
1002,2018,10,A2,7583.0,64.0,257.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,10305.0,35,10
1002,2018,11,A2,8522.0,257.0,162.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,11226.0,35,11
1002,2018,12,A2,9310.0,162.0,194.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,12303.0,35,12
1002,2019,1,A2,7049.0,194.0,368.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,7738.0,35,13
1002,2019,2,A2,1101.0,368.0,226.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,1231.0,35,14
1002,2019,3,A2,4611.0,226.0,101.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,5408.0,35,15
1002,2019,4,A2,6769.0,101.0,66.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,9598.0,35,16
1002,2019,5,A2,9941.0,56.0,124.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,12021.0,35,17
1002,2019,6,A2,10689.0,124.0,187.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,9316.0,35,18
1002,2019,7,A2,11824.0,187.0,429.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,10660.0,35,19
1002,2019,8,A2,10986.0,429.0,85.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,9682.0,35,20
1002,2019,9,A2,9820.0,85.0,56.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,9416.0,35,21
1002,2019,10,A2,10731.0,56.0,98.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,11089.0,35,22
1002,2019,11,A2,12677.0,98.0,416.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,10431.0,35,23
1002,2019,12,A2,14152.0,416.0,185.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,12655.0,35,24
1002,2020,1,A2,4469.0,185.0,413.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,3376.0,35,25
1002,2020,2,A2,2755.0,413.0,737.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,126.0,35,26
1002,2020,3,A2,3048.0,735.0,518.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,5204.0,35,27
1002,2020,4,A2,7108.0,518.0,71.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,6646.0,35,28
1002,2020,5,A2,12472.0,72.0,62.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,8765.0,35,29
1002,2020,6,A2,13061.0,62.0,96.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,9200.0,35,30
1002,2020,7,A2,15835.0,94.0,75.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,11252.0,35,31
1002,2020,8,A2,14180.0,75.0,85.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,10267.0,35,32
1002,2020,9,A2,15034.0,85.0,121.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,9958.0,35,33
1002,2020,10,A2,14312.0,121.0,95.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,9396.0,35,34
1002,2020,11,A2,16180.0,102.0,79.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,10970.0,35,35
1002,2020,12,A2,17381.0,79.0,213.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,11009.0,35,36
1002,2021,1,A2,15182.0,213.0,869.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,0.0,35,37
1002,2021,2,A2,1128.0,869.0,676.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,0.0,35,38
1002,2021,3,A2,10756.0,676.0,129.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0,0.0,35,39
1003,2018,2,A1,1129.0,54.0,134.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,3618.0,35,2
1003,2018,3,A1,3568.0,134.0,74.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,18162.0,35,3
1003,2018,4,A1,4560.0,74.0,94.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,21288.0,35,4
1003,2018,5,A1,7521.0,94.0,97.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,26088.0,35,5
1003,2018,6,A1,7687.0,97.0,41.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,27318.0,35,6
1003,2018,7,A1,8675.0,41.0,166.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,24672.0,35,7
1003,2018,8,A1,8245.0,166.0,111.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,25890.0,35,8
1003,2018,9,A1,7989.0,111.0,79.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,24192.0,35,9
1003,2018,10,A1,7583.0,79.0,110.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,23280.0,35,10
1003,2018,11,A1,8522.0,85.0,169.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,24324.0,35,11
1003,2018,12,A1,9310.0,169.0,114.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,29148.0,35,12
1003,2019,1,A1,7049.0,114.0,186.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,22248.0,35,13
1003,2019,2,A1,1101.0,186.0,168.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,6798.0,35,14
1003,2019,3,A1,4611.0,168.0,185.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,20178.0,35,15
1003,2019,4,A1,6769.0,185.0,142.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,23046.0,35,16
1003,2019,5,A1,9941.0,183.0,77.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,29286.0,35,17
1003,2019,6,A1,10689.0,77.0,245.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,27888.0,35,18
1003,2019,7,A1,11824.0,245.0,390.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,26598.0,35,19
1003,2019,8,A1,10986.0,390.0,243.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,26268.0,35,20
1003,2019,9,A1,9820.0,243.0,117.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,22872.0,35,21
1003,2019,10,A1,10731.0,117.0,87.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,25932.0,35,22
1003,2019,11,A1,12677.0,87.0,139.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,25500.0,35,23
1003,2019,12,A1,14152.0,139.0,146.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,26190.0,35,24
1003,2020,1,A1,4469.0,146.0,231.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,11760.0,35,25
1003,2020,2,A1,2755.0,231.0,268.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,1848.0,35,26
1003,2020,3,A1,3048.0,309.0,232.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,16182.0,35,27
1003,2020,4,A1,7108.0,232.0,72.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,18834.0,35,28
1003,2020,5,A1,12472.0,90.0,130.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,21408.0,35,29
1003,2020,6,A1,13061.0,130.0,112.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,20886.0,35,30
1003,2020,7,A1,15835.0,117.0,173.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,22992.0,35,31
1003,2020,8,A1,14180.0,173.0,120.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,22314.0,35,32
1003,2020,9,A1,15034.0,120.0,144.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,19818.0,35,33
1003,2020,10,A1,14312.0,144.0,153.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,18006.0,35,34
1003,2020,11,A1,16180.0,158.0,62.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,19836.0,35,35
1003,2020,12,A1,17381.0,62.0,104.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,19248.0,35,36
1003,2021,1,A1,15182.0,104.0,171.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,0.0,35,37
1003,2021,2,A1,1128.0,171.0,166.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,0.0,35,38
1003,2021,3,A1,10756.0,166.0,173.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0,0.0,35,39
1004,2018,2,A2,1129.0,111.0,98.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,2220.0,35,2
1004,2018,3,A2,3568.0,98.0,98.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,8202.0,35,3
1004,2018,4,A2,4560.0,98.0,102.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,12900.0,35,4
1004,2018,5,A2,7521.0,102.0,106.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,15114.0,35,5
1004,2018,6,A2,7687.0,106.0,71.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,14100.0,35,6
1004,2018,7,A2,8675.0,71.0,65.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,12822.0,35,7
1004,2018,8,A2,8245.0,65.0,78.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,13572.0,35,8
1004,2018,9,A2,7989.0,78.0,51.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,15942.0,35,9
1004,2018,10,A2,7583.0,51.0,103.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,12786.0,35,10
1004,2018,11,A2,8522.0,97.0,59.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,14706.0,35,11
1004,2018,12,A2,9310.0,59.0,57.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,15150.0,35,12
1004,2019,1,A2,7049.0,57.0,99.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,12972.0,35,13
1004,2019,2,A2,1101.0,99.0,87.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,3978.0,35,14
1004,2019,3,A2,4611.0,87.0,71.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,13824.0,35,15
1004,2019,4,A2,6769.0,71.0,145.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,19020.0,35,16
1004,2019,5,A2,9941.0,72.0,115.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,23820.0,35,17
1004,2019,6,A2,10689.0,115.0,212.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,24900.0,35,18
1004,2019,7,A2,11824.0,212.0,109.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,28152.0,35,19
1004,2019,8,A2,10986.0,109.0,97.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,26280.0,35,20
1004,2019,9,A2,9820.0,97.0,75.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,25290.0,35,21
1004,2019,10,A2,10731.0,75.0,47.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,31038.0,35,22
1004,2019,11,A2,12677.0,47.0,160.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,36444.0,35,23
1004,2019,12,A2,14152.0,160.0,262.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,42054.0,35,24
1004,2020,1,A2,4469.0,262.0,378.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,15540.0,35,25
1004,2020,2,A2,2755.0,378.0,444.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,3108.0,35,26
1004,2020,3,A2,3048.0,460.0,367.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,24582.0,35,27
1004,2020,4,A2,7108.0,367.0,181.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,28230.0,35,28
1004,2020,5,A2,12472.0,144.0,78.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,39150.0,35,29
1004,2020,6,A2,13061.0,80.0,213.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,43806.0,35,30
1004,2020,7,A2,15835.0,183.0,217.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,53574.0,35,31
1004,2020,8,A2,14180.0,164.0,205.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,51978.0,35,32
1004,2020,9,A2,15034.0,205.0,230.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,49302.0,35,33
1004,2020,10,A2,14312.0,230.0,242.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,49878.0,35,34
1004,2020,11,A2,16180.0,96.0,124.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,53892.0,35,35
1004,2020,12,A2,17381.0,124.0,192.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,55578.0,35,36
1004,2021,1,A2,15182.0,192.0,591.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,0.0,35,37
1004,2021,2,A2,1128.0,584.0,461.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,0.0,35,38
1004,2021,3,A2,10756.0,461.0,231.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0,0.0,35,39
1005,2018,2,A1,1129.0,102.0,74.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,3258.0,35,2
1005,2018,3,A1,3568.0,74.0,88.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,10656.0,35,3
1005,2018,4,A1,4560.0,88.0,88.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,14118.0,35,4
1005,2018,5,A1,7521.0,88.0,110.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,14382.0,35,5
1005,2018,6,A1,7687.0,110.0,67.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,16632.0,35,6
1005,2018,7,A1,8675.0,67.0,72.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,14922.0,35,7
1005,2018,8,A1,8245.0,72.0,81.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,14430.0,35,8
1005,2018,9,A1,7989.0,81.0,62.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,16464.0,35,9
1005,2018,10,A1,7583.0,62.0,81.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,14460.0,35,10
1005,2018,11,A1,8522.0,74.0,59.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,15672.0,35,11
1005,2018,12,A1,9310.0,59.0,64.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,16656.0,35,12
1005,2019,1,A1,7049.0,64.0,111.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,12918.0,35,13
1005,2019,2,A1,1101.0,111.0,93.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,5946.0,35,14
1005,2019,3,A1,4611.0,93.0,60.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,13338.0,35,15
1005,2019,4,A1,6769.0,60.0,107.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,19590.0,35,16
1005,2019,5,A1,9941.0,82.0,111.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,22446.0,35,17
1005,2019,6,A1,10689.0,111.0,187.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,22626.0,35,18
1005,2019,7,A1,11824.0,187.0,207.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,23442.0,35,19
1005,2019,8,A1,10986.0,207.0,163.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,22302.0,35,20
1005,2019,9,A1,9820.0,163.0,155.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,22890.0,35,21
1005,2019,10,A1,10731.0,155.0,87.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,26448.0,35,22
1005,2019,11,A1,12677.0,87.0,111.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,27966.0,35,23
1005,2019,12,A1,14152.0,111.0,142.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,31116.0,35,24
1005,2020,1,A1,4469.0,142.0,269.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,12030.0,35,25
1005,2020,2,A1,2755.0,269.0,339.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,1974.0,35,26
1005,2020,3,A1,3048.0,341.0,265.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,20814.0,35,27
1005,2020,4,A1,7108.0,265.0,124.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,22452.0,35,28
1005,2020,5,A1,12472.0,123.0,55.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,30198.0,35,29
1005,2020,6,A1,13061.0,58.0,133.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,30624.0,35,30
1005,2020,7,A1,15835.0,131.0,158.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,34794.0,35,31
1005,2020,8,A1,14180.0,97.0,157.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,35226.0,35,32
1005,2020,9,A1,15034.0,157.0,148.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,37242.0,35,33
1005,2020,10,A1,14312.0,148.0,207.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,35724.0,35,34
1005,2020,11,A1,16180.0,150.0,120.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,39240.0,35,35
1005,2020,12,A1,17381.0,120.0,205.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,38010.0,35,36
1005,2021,1,A1,15182.0,205.0,389.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,0.0,35,37
1005,2021,2,A1,1128.0,389.0,313.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,0.0,35,38
1005,2021,3,A1,10756.0,313.0,185.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0,0.0,35,39
1006,2018,2,A3,1129.0,99.0,120.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,3150.0,35,2
1006,2018,3,A3,3568.0,120.0,79.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,13215.0,35,3
1006,2018,4,A3,4560.0,79.0,167.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,16910.0,35,4
1006,2018,5,A3,7521.0,167.0,48.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,20590.0,35,5
1006,2018,6,A3,7687.0,48.0,83.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,21265.0,35,6
1006,2018,7,A3,8675.0,83.0,112.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,20890.0,35,7
1006,2018,8,A3,8245.0,112.0,161.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,22255.0,35,8
1006,2018,9,A3,7989.0,161.0,84.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,21175.0,35,9
1006,2018,10,A3,7583.0,84.0,146.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,20035.0,35,10
1006,2018,11,A3,8522.0,110.0,194.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,22510.0,35,11
1006,2018,12,A3,9310.0,194.0,130.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,24350.0,35,12
1006,2019,1,A3,7049.0,130.0,207.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,17725.0,35,13
1006,2019,2,A3,1101.0,207.0,158.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,4760.0,35,14
1006,2019,3,A3,4611.0,158.0,124.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,16175.0,35,15
1006,2019,4,A3,6769.0,124.0,100.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,20950.0,35,16
1006,2019,5,A3,9941.0,90.0,146.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,25285.0,35,17
1006,2019,6,A3,10689.0,146.0,111.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,23995.0,35,18
1006,2019,7,A3,11824.0,111.0,229.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,22565.0,35,19
1006,2019,8,A3,10986.0,229.0,91.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,20080.0,35,20
1006,2019,9,A3,9820.0,91.0,88.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,20270.0,35,21
1006,2019,10,A3,10731.0,88.0,168.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,23155.0,35,22
1006,2019,11,A3,12677.0,168.0,169.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,24245.0,35,23
1006,2019,12,A3,14152.0,169.0,108.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,24195.0,35,24
1006,2020,1,A3,4469.0,108.0,215.0,130981.0,122.9868544600939,93.45162702676541,0.7598505339209898,0,8215.0,35,25
