product_id,date,year,month,type,order,start_stock,end_stock,label_sum,label_mean,label_std,label_cv,sale_count,label_month,qty_month_count,date_block_num,pre
1002,2020-05-01,2020,5,A2,12472.0,72.0,62.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0.0,8765.0,35,29,0.0
1002,2020-06-01,2020,6,A2,13061.0,62.0,96.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0.0,9200.0,35,30,0.0
1002,2020-07-01,2020,7,A2,15835.0,94.0,75.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0.0,11252.0,35,31,0.0
1002,2020-08-01,2020,8,A2,14180.0,75.0,85.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0.0,10267.0,35,32,0.0
1002,2020-09-01,2020,9,A2,15034.0,85.0,121.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0.0,9958.0,35,33,0.0
1002,2020-10-01,2020,10,A2,14312.0,121.0,95.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0.0,9396.0,35,34,0.0
1002,2020-11-01,2020,11,A2,16180.0,102.0,79.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0.0,10970.0,35,35,0.0
1002,2020-12-01,2020,12,A2,17381.0,79.0,213.0,309725.0,290.82159624413146,314.00753981310646,1.0797256595397802,0.0,11009.0,35,36,11456.77184411889
1002,2021-01-01,2021,1,A2,15182.0,213.0,869.0,,,,,,7642.743612220851,35,37,7423.210109983755
1002,2021-02-01,2021,2,A2,1128.0,869.0,676.0,,,,,,2132.2920002374462,35,38,1778.0311317246878
1002,2021-03-01,2021,3,A2,10756.0,676.0,129.0,,,,,,5436.233607675516,35,39,0.0
1003,2018-02-01,2018,2,A1,1129.0,54.0,134.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,603.0,35,2,0.0
1003,2018-03-01,2018,3,A1,3568.0,134.0,74.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,3027.0,35,3,0.0
1003,2018-04-01,2018,4,A1,4560.0,74.0,94.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,3548.0,35,4,0.0
1003,2018-05-01,2018,5,A1,7521.0,94.0,97.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,4348.0,35,5,0.0
1003,2018-06-01,2018,6,A1,7687.0,97.0,41.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,4553.0,35,6,0.0
1003,2018-07-01,2018,7,A1,8675.0,41.0,166.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,4112.0,35,7,0.0
1003,2018-08-01,2018,8,A1,8245.0,166.0,111.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,4315.0,35,8,0.0
1003,2018-09-01,2018,9,A1,7989.0,111.0,79.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,4032.0,35,9,0.0
1003,2018-10-01,2018,10,A1,7583.0,79.0,110.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,3880.0,35,10,0.0
1003,2018-11-01,2018,11,A1,8522.0,85.0,169.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,4054.0,35,11,0.0
1003,2018-12-01,2018,12,A1,9310.0,169.0,114.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,4858.0,35,12,0.0
1003,2019-01-01,2019,1,A1,7049.0,114.0,186.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,0.0,3708.0,35,13,0.0
1003,2019-02-01,2019,2,A1,1101.0,186.0,168.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,7.0,1133.0,35,14,0.0
1003,2019-03-01,2019,3,A1,4611.0,168.0,185.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,3363.0,35,15,0.0
1003,2019-04-01,2019,4,A1,6769.0,185.0,142.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,30.0,3841.0,35,16,0.0
1003,2019-05-01,2019,5,A1,9941.0,183.0,77.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,4881.0,35,17,0.0
1003,2019-06-01,2019,6,A1,10689.0,77.0,245.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,30.0,4648.0,35,18,0.0
1003,2019-07-01,2019,7,A1,11824.0,245.0,390.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,4433.0,35,19,0.0
1003,2019-08-01,2019,8,A1,10986.0,390.0,243.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,24.0,4378.0,35,20,0.0
1003,2019-09-01,2019,9,A1,9820.0,243.0,117.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,30.0,3812.0,35,21,0.0
1003,2019-10-01,2019,10,A1,10731.0,117.0,87.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,4322.0,35,22,0.0
1003,2019-11-01,2019,11,A1,12677.0,87.0,139.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,30.0,4250.0,35,23,0.0
1003,2019-12-01,2019,12,A1,14152.0,139.0,146.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,4365.0,35,24,0.0
1003,2020-01-01,2020,1,A1,4469.0,146.0,231.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,1960.0,35,25,0.0
1003,2020-02-01,2020,2,A1,2755.0,231.0,268.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,29.0,308.0,35,26,0.0
1003,2020-03-01,2020,3,A1,3048.0,309.0,232.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,2697.0,35,27,0.0
1003,2020-04-01,2020,4,A1,7108.0,232.0,72.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,30.0,3139.0,35,28,0.0
1003,2020-05-01,2020,5,A1,12472.0,90.0,130.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,3568.0,35,29,0.0
1003,2020-06-01,2020,6,A1,13061.0,130.0,112.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,30.0,3481.0,35,30,0.0
1003,2020-07-01,2020,7,A1,15835.0,117.0,173.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,3832.0,35,31,0.0
1003,2020-08-01,2020,8,A1,14180.0,173.0,120.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,3719.0,35,32,0.0
1003,2020-09-01,2020,9,A1,15034.0,120.0,144.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,30.0,3303.0,35,33,0.0
1003,2020-10-01,2020,10,A1,14312.0,144.0,153.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,3001.0,35,34,0.0
1003,2020-11-01,2020,11,A1,16180.0,158.0,62.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,30.0,3306.0,35,35,0.0
1003,2020-12-01,2020,12,A1,17381.0,62.0,104.0,123986.0,116.418779342723,77.09911612434486,0.6622566956948952,31.0,3208.0,35,36,3346.522060421421
1003,2021-01-01,2021,1,A1,15182.0,104.0,171.0,,,,,,2457.1503831193895,35,37,2288.3782100753792
1003,2021-02-01,2021,2,A1,1128.0,171.0,166.0,,,,,,693.9024643900959,35,38,645.8335210734624
1003,2021-03-01,2021,3,A1,10756.0,166.0,173.0,,,,,,2479.684755902137,35,39,0.0
1004,2018-02-01,2018,2,A2,1129.0,111.0,98.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,370.0,35,2,0.0
1004,2018-03-01,2018,3,A2,3568.0,98.0,98.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,1367.0,35,3,0.0
1004,2018-04-01,2018,4,A2,4560.0,98.0,102.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,2150.0,35,4,0.0
1004,2018-05-01,2018,5,A2,7521.0,102.0,106.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,2519.0,35,5,0.0
1004,2018-06-01,2018,6,A2,7687.0,106.0,71.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,2350.0,35,6,0.0
1004,2018-07-01,2018,7,A2,8675.0,71.0,65.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,2137.0,35,7,0.0
1004,2018-08-01,2018,8,A2,8245.0,65.0,78.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,2262.0,35,8,0.0
1004,2018-09-01,2018,9,A2,7989.0,78.0,51.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,2657.0,35,9,0.0
1004,2018-10-01,2018,10,A2,7583.0,51.0,103.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,2131.0,35,10,0.0
1004,2018-11-01,2018,11,A2,8522.0,97.0,59.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,2451.0,35,11,0.0
1004,2018-12-01,2018,12,A2,9310.0,59.0,57.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,2525.0,35,12,0.0
1004,2019-01-01,2019,1,A2,7049.0,57.0,99.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,0.0,2162.0,35,13,0.0
1004,2019-02-01,2019,2,A2,1101.0,99.0,87.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,7.0,663.0,35,14,0.0
1004,2019-03-01,2019,3,A2,4611.0,87.0,71.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,2304.0,35,15,0.0
1004,2019-04-01,2019,4,A2,6769.0,71.0,145.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,30.0,3170.0,35,16,0.0
1004,2019-05-01,2019,5,A2,9941.0,72.0,115.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,3970.0,35,17,0.0
1004,2019-06-01,2019,6,A2,10689.0,115.0,212.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,30.0,4150.0,35,18,0.0
1004,2019-07-01,2019,7,A2,11824.0,212.0,109.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,4692.0,35,19,0.0
1004,2019-08-01,2019,8,A2,10986.0,109.0,97.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,24.0,4380.0,35,20,0.0
1004,2019-09-01,2019,9,A2,9820.0,97.0,75.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,30.0,4215.0,35,21,0.0
1004,2019-10-01,2019,10,A2,10731.0,75.0,47.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,5173.0,35,22,0.0
1004,2019-11-01,2019,11,A2,12677.0,47.0,160.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,30.0,6074.0,35,23,0.0
1004,2019-12-01,2019,12,A2,14152.0,160.0,262.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,7009.0,35,24,0.0
1004,2020-01-01,2020,1,A2,4469.0,262.0,378.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,2590.0,35,25,0.0
1004,2020-02-01,2020,2,A2,2755.0,378.0,444.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,29.0,518.0,35,26,0.0
1004,2020-03-01,2020,3,A2,3048.0,460.0,367.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,4097.0,35,27,0.0
1004,2020-04-01,2020,4,A2,7108.0,367.0,181.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,30.0,4705.0,35,28,0.0
1004,2020-05-01,2020,5,A2,12472.0,144.0,78.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,6525.0,35,29,0.0
1004,2020-06-01,2020,6,A2,13061.0,80.0,213.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,30.0,7301.0,35,30,0.0
1004,2020-07-01,2020,7,A2,15835.0,183.0,217.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,8929.0,35,31,0.0
1004,2020-08-01,2020,8,A2,14180.0,164.0,205.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,8663.0,35,32,0.0
1004,2020-09-01,2020,9,A2,15034.0,205.0,230.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,30.0,8217.0,35,33,0.0
1004,2020-10-01,2020,10,A2,14312.0,230.0,242.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,8313.0,35,34,0.0
1004,2020-11-01,2020,11,A2,16180.0,96.0,124.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,30.0,8982.0,35,35,0.0
1004,2020-12-01,2020,12,A2,17381.0,124.0,192.0,148984.0,139.89107981220658,120.66443311297556,0.8625598806940272,31.0,9263.0,35,36,9602.554451569278
1004,2021-01-01,2021,1,A2,15182.0,192.0,591.0,,,,,,5579.630914681629,35,37,5922.220146043756
1004,2021-02-01,2021,2,A2,1128.0,584.0,461.0,,,,,,1254.6078531647615,35,38,1225.6209893822165
1004,2021-03-01,2021,3,A2,10756.0,461.0,231.0,,,,,,4605.319822997528,35,39,0.0
1005,2018-02-01,2018,2,A1,1129.0,102.0,74.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,543.0,35,2,0.0
1005,2018-03-01,2018,3,A1,3568.0,74.0,88.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,1776.0,35,3,0.0
1005,2018-04-01,2018,4,A1,4560.0,88.0,88.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,2353.0,35,4,0.0
1005,2018-05-01,2018,5,A1,7521.0,88.0,110.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,2397.0,35,5,0.0
1005,2018-06-01,2018,6,A1,7687.0,110.0,67.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,2772.0,35,6,0.0
1005,2018-07-01,2018,7,A1,8675.0,67.0,72.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,2487.0,35,7,0.0
1005,2018-08-01,2018,8,A1,8245.0,72.0,81.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,2405.0,35,8,0.0
1005,2018-09-01,2018,9,A1,7989.0,81.0,62.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,2744.0,35,9,0.0
1005,2018-10-01,2018,10,A1,7583.0,62.0,81.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,2410.0,35,10,0.0
1005,2018-11-01,2018,11,A1,8522.0,74.0,59.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,2612.0,35,11,0.0
1005,2018-12-01,2018,12,A1,9310.0,59.0,64.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,2776.0,35,12,0.0
1005,2019-01-01,2019,1,A1,7049.0,64.0,111.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,0.0,2153.0,35,13,0.0
1005,2019-02-01,2019,2,A1,1101.0,111.0,93.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,7.0,991.0,35,14,0.0
1005,2019-03-01,2019,3,A1,4611.0,93.0,60.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,31.0,2223.0,35,15,0.0
1005,2019-04-01,2019,4,A1,6769.0,60.0,107.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,30.0,3265.0,35,16,0.0
1005,2019-05-01,2019,5,A1,9941.0,82.0,111.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,31.0,3741.0,35,17,0.0
1005,2019-06-01,2019,6,A1,10689.0,111.0,187.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,30.0,3771.0,35,18,0.0
1005,2019-07-01,2019,7,A1,11824.0,187.0,207.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,31.0,3907.0,35,19,0.0
1005,2019-08-01,2019,8,A1,10986.0,207.0,163.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,24.0,3717.0,35,20,0.0
1005,2019-09-01,2019,9,A1,9820.0,163.0,155.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,30.0,3815.0,35,21,0.0
1005,2019-10-01,2019,10,A1,10731.0,155.0,87.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,31.0,4408.0,35,22,0.0
1005,2019-11-01,2019,11,A1,12677.0,87.0,111.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,30.0,4661.0,35,23,0.0
1005,2019-12-01,2019,12,A1,14152.0,111.0,142.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,31.0,5186.0,35,24,0.0
1005,2020-01-01,2020,1,A1,4469.0,142.0,269.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,31.0,2005.0,35,25,0.0
1005,2020-02-01,2020,2,A1,2755.0,269.0,339.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,29.0,329.0,35,26,0.0
1005,2020-03-01,2020,3,A1,3048.0,341.0,265.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,31.0,3469.0,35,27,0.0
1005,2020-04-01,2020,4,A1,7108.0,265.0,124.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,30.0,3742.0,35,28,0.0
1005,2020-05-01,2020,5,A1,12472.0,123.0,55.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,31.0,5033.0,35,29,0.0
1005,2020-06-01,2020,6,A1,13061.0,58.0,133.0,123501.0,115.96338028169014,88.67093837256502,0.7646460301275435,30.0,5104.0,35,30,0.0
